HomeOwnerFlag,YearlyIncome,AveMonthSpend,BikeBuyer,CountryRegionName_In_Europe,Education_Below_Bachelors,Occupation_Clerical_Manual,Occupation_Management_Professional,Gender_M,MaritalStatus_S,NumberCarsOwned_3_Or_More,NumberChildrenAtHome_2_Or_More
1,380.14602457476786,4.890349128221754,1,0,0,0,1,1,1,0,1
0,262.83074401599214,4.219507705176107,0,1,0,1,0,1,0,0,0
0,303.26720890989844,3.8918202981106265,0,0,1,1,0,0,1,0,0
0,412.7529527453438,4.976733742420574,1,1,1,0,1,1,0,1,1
0,307.11398535397245,4.356708826689592,1,0,0,0,1,1,1,0,0
1,310.90191379275876,5.049856007249537,1,0,0,0,1,1,0,0,1
1,248.77700858399274,4.3694478524670215,0,1,0,1,0,1,0,0,0
0,320.13747047167095,4.912654885736052,1,0,1,0,1,1,0,0,1
1,281.73569173961613,4.127134385045092,1,0,0,1,0,0,1,0,1
1,221.70926908904823,4.127134385045092,0,0,1,1,0,0,1,0,1
1,357.72056133244564,4.90527477843843,1,0,0,1,0,1,0,0,1
0,223.9039972845505,4.204692619390966,1,0,1,1,0,1,1,0,0
1,355.8187740971519,5.0238805208462765,1,0,0,0,1,1,0,1,1
0,214.43413907304966,4.1588830833596715,1,0,1,1,0,1,1,0,0
1,400.08749043178045,5.093750200806762,1,0,1,0,1,1,0,1,1
1,314.31671924986745,4.499809670330265,1,0,1,0,1,1,0,0,0
0,146.70378318230243,4.143134726391533,0,1,1,1,0,1,0,0,0
0,247.8971560950226,4.31748811353631,0,1,0,1,0,1,0,0,0
1,353.79372521287036,5.075173815233827,1,0,0,0,1,1,0,1,1
1,328.4082824777719,3.9889840465642745,0,0,0,0,1,0,0,0,0
0,199.74984355438178,4.110873864173311,0,0,1,0,1,1,1,0,0
1,236.34085554554466,4.23410650459726,1,0,1,1,0,0,1,0,1
0,281.9787226015467,4.406719247264253,1,0,0,0,1,1,0,0,0
1,232.22187666109323,3.9318256327243257,1,0,0,1,0,0,1,0,1
1,305.17372101804574,4.8283137373023015,1,0,0,0,1,1,0,0,1
1,335.4638579638647,4.382026634673881,1,0,0,0,1,1,1,0,0
1,409.7108736658084,4.74493212836325,1,0,1,0,1,1,1,1,1
1,284.6699843678641,3.8066624897703196,0,0,0,0,1,0,0,0,0
0,174.16658692183182,3.713572066704308,1,0,1,1,0,0,1,0,0
0,161.19863522995473,4.07753744390572,1,0,0,1,0,1,1,0,0
1,236.21176939348302,4.5217885770490405,1,1,1,1,0,1,1,0,1
0,263.06463084192825,4.290459441148391,0,0,0,0,1,1,1,0,0
0,314.72527702744185,3.912023005428146,1,0,0,0,1,0,1,0,0
0,330.1393645114136,4.343805421853684,0,0,0,0,1,1,1,0,0
0,294.37561040276415,3.912023005428146,0,1,1,1,0,0,0,0,0
1,252.4499950485244,3.8501476017100584,0,0,0,0,1,0,0,0,0
1,321.78253526255895,4.343805421853684,1,0,0,0,1,1,1,0,0
1,145.75664650368435,4.343805421853684,1,1,1,1,0,1,1,0,1
1,219.6793117250689,4.564348191467836,1,1,1,1,0,1,1,0,1
1,222.34432756425338,4.430816798843313,1,1,0,1,0,1,0,0,0
1,266.20480837129895,3.970291913552122,1,0,0,1,0,0,1,0,0
1,291.547594742265,4.02535169073515,1,0,0,0,1,0,1,0,0
1,278.8045910669335,3.9512437185814275,0,0,1,0,1,0,1,0,0
1,306.2139774732695,3.828641396489095,0,0,0,0,1,0,0,0,0
1,205.95630604572418,3.871201010907891,0,1,0,1,0,0,0,0,0
1,217.78429695457842,3.6888794541139363,1,0,1,1,0,0,1,0,0
1,388.4301739051692,4.948759890378168,1,0,1,0,1,1,0,1,1
1,310.07257215045644,4.418840607796598,0,0,1,1,0,1,0,0,0
1,301.51285213071765,4.276666119016055,0,0,0,0,1,1,1,0,0
0,135.36247633668646,4.248495242049359,0,1,1,1,0,1,1,0,0
0,232.93346689559232,4.174387269895637,1,1,1,1,0,1,1,0,0
0,240.25195108468944,4.31748811353631,0,1,1,1,0,1,1,0,0
1,400.61577602485903,4.836281906951478,1,0,1,0,1,1,1,1,1
0,207.18349355100662,3.7612001156935624,1,0,1,1,0,0,1,0,0
0,137.16413525408163,4.007333185232471,0,1,1,1,0,1,1,0,0
1,289.1055170694603,4.343805421853684,1,0,1,1,0,1,0,0,0
0,154.26600403199663,4.127134385045092,1,1,1,1,0,1,1,0,0
1,337.1661311579204,4.382026634673881,0,0,0,0,1,1,0,0,0
1,107.79146533933009,3.871201010907891,0,0,1,1,0,0,0,0,0
0,214.90463001061656,4.174387269895637,1,1,0,1,0,1,1,0,0
1,291.4601173402632,3.9512437185814275,1,0,0,0,1,0,1,0,0
1,305.4079239312562,4.770684624465665,1,0,1,0,1,1,0,0,1
1,300.3547902065156,3.9512437185814275,0,0,0,0,1,0,0,0,0
1,127.68320171424274,4.204692619390966,0,1,1,1,0,0,1,0,1
1,115.71516754514077,4.343805421853684,0,0,1,1,0,1,0,0,0
0,331.3894989283758,4.007333185232471,0,0,0,0,1,0,0,1,0
1,143.3143398268296,3.784189633918261,0,0,1,1,0,0,0,0,0
0,307.89121455475146,3.828641396489095,1,0,0,0,1,0,1,0,0
1,392.6397840260205,5.117993812416755,1,0,1,0,1,1,0,1,1
1,175.49643871030545,4.143134726391533,0,1,1,1,0,1,1,0,0
1,321.1136870331129,3.912023005428146,0,0,0,0,1,0,1,0,0
0,283.00883378438914,4.30406509320417,1,0,0,0,1,1,1,0,0
1,221.02036105300343,4.2626798770413155,0,0,1,1,0,1,0,0,0
0,262.587128397414,4.31748811353631,0,0,0,0,1,1,0,0,0
1,416.49489792793383,4.990432586778736,1,1,0,0,1,1,0,1,1
0,156.11854470241516,4.61512051684126,0,1,1,1,0,1,0,0,1
1,395.2669983694566,5.10594547390058,1,1,1,0,1,1,0,1,1
0,307.19374993642043,4.356708826689592,0,0,0,0,1,1,0,0,0
1,217.48103365581102,4.174387269895637,1,1,0,1,0,1,1,0,0
1,207.88698852982597,4.1588830833596715,0,0,1,1,0,1,1,0,0
0,362.4486170479893,4.465908118654584,0,0,0,1,0,1,0,0,0
1,280.6456840929502,4.574710978503383,0,0,0,1,0,0,0,1,1
1,324.9169124560924,4.454347296253507,0,0,0,0,1,1,0,0,0
1,150.12328267127654,3.7612001156935624,0,0,1,1,0,0,1,0,0
1,232.26062946612367,3.9889840465642745,0,1,0,1,0,0,0,0,0
1,219.62467985178714,4.2626798770413155,0,1,1,1,0,0,0,1,1
1,283.93132972604485,4.007333185232471,0,0,0,1,0,0,0,0,0
0,146.8536686637416,3.828641396489095,0,1,1,1,0,0,1,0,0
1,224.0892679268688,4.110873864173311,1,0,0,1,0,0,0,0,0
0,198.15650380444242,3.784189633918261,0,0,1,1,0,0,0,0,0
0,146.40013661195812,3.6375861597263857,0,1,1,1,0,0,1,0,0
0,263.47485648539595,3.784189633918261,0,0,0,0,1,0,1,0,0
1,372.68485346201015,4.465908118654584,1,0,0,0,1,1,1,0,0
1,341.80988868082795,4.007333185232471,0,0,0,0,1,0,0,0,0
1,323.7900554371613,4.330733340286331,0,1,0,1,0,1,1,0,0
0,413.457373860958,4.795790545596741,1,0,0,0,1,1,1,1,1
1,259.22769913726427,4.04305126783455,0,1,1,0,1,0,0,0,0
1,330.15148038438355,4.290459441148391,1,0,0,0,1,1,1,0,0
1,131.14495796636635,3.9889840465642745,0,0,1,1,0,0,0,0,0
0,369.02032464350793,4.31748811353631,1,0,0,0,1,1,1,1,0
1,352.09799772222505,4.919980925828125,1,0,1,0,1,1,0,0,1
0,218.5543410687603,4.143134726391533,0,1,1,1,0,0,0,0,1
1,381.8913458040127,4.343805421853684,1,0,0,0,1,0,0,1,1
0,337.3306982769282,5.0369526024136295,1,0,0,0,1,1,0,0,1
1,236.46352784309042,4.574710978503383,1,1,1,1,0,1,0,0,1
1,212.28047484401387,4.23410650459726,1,0,1,1,0,0,1,1,1
1,375.9002527267041,4.465908118654584,0,1,0,0,1,0,0,1,1
1,162.79742012697866,4.04305126783455,0,1,0,1,0,1,1,0,0
1,294.5148553129366,4.007333185232471,1,0,0,0,1,0,0,1,0
0,231.21851136965657,3.828641396489095,0,0,0,0,1,0,1,0,0
0,164.2498097411379,4.07753744390572,0,1,1,1,0,1,1,0,0
1,378.5287307457652,4.30406509320417,0,0,0,0,1,0,0,0,0
1,306.3739545065801,3.8918202981106265,0,0,0,0,1,0,1,0,0
1,171.06723824274476,4.174387269895637,0,1,1,1,0,1,0,0,0
1,375.8536949399327,4.51085950651685,1,1,0,0,1,0,0,1,1
1,225.8982071642004,3.8501476017100584,0,0,1,0,1,0,0,1,0
0,382.71007303179255,4.430816798843313,1,1,1,0,1,0,1,1,1
1,412.4609072384921,5.087596335232384,1,1,1,0,1,1,0,1,1
0,317.2302003277746,4.2626798770413155,0,1,0,1,0,1,1,0,0
1,289.1401044476535,3.970291913552122,1,0,1,0,1,0,1,0,0
1,173.73255308087772,3.784189633918261,0,0,1,1,0,0,0,0,0
0,126.31310304160847,3.828641396489095,0,1,1,1,0,0,1,0,0
0,249.79591670001332,4.143134726391533,1,1,1,1,0,1,1,0,0
1,176.737092880923,3.828641396489095,0,0,1,1,0,0,1,0,0
0,261.59510698787926,4.406719247264253,1,0,1,1,0,0,0,1,1
0,122.89019488958425,3.5553480614894135,0,0,1,1,0,0,1,0,0
1,224.42593433023734,4.0943445622221,1,1,1,1,0,0,1,0,1
1,327.9252963709875,4.997212273764115,1,0,1,0,1,1,0,1,1
1,238.92048886606608,4.31748811353631,0,0,1,1,0,1,0,0,0
0,253.69469840735735,4.532599493153256,1,1,0,1,0,1,0,0,0
1,252.08133608024215,3.828641396489095,1,1,1,1,0,0,1,0,0
0,357.2422147507206,4.394449154672439,1,0,0,0,1,1,1,0,0
0,221.29166274399043,3.8066624897703196,0,0,1,1,0,0,0,0,0
1,245.08161905781512,4.499809670330265,1,1,1,1,0,1,1,0,1
1,155.31258802814406,4.248495242049359,0,0,1,1,0,1,0,0,0
1,204.88777415941635,4.290459441148391,1,1,0,1,0,1,0,0,0
1,147.38385257551113,4.07753744390572,0,1,1,1,0,0,0,0,1
1,312.2274811735828,3.9318256327243257,0,0,0,0,1,0,1,0,0
0,335.0089551041882,4.553876891600541,0,1,1,0,1,1,0,1,0
0,334.92984340007683,4.060443010546419,0,0,0,0,1,0,0,0,0
0,113.53853971229329,3.9512437185814275,0,0,1,1,0,1,1,0,0
1,193.38303958723992,3.784189633918261,0,0,1,1,0,0,0,0,0
0,303.9309132023263,4.31748811353631,0,0,1,0,1,1,1,0,0
1,124.0927072796786,4.418840607796598,0,1,1,1,0,1,1,0,1
1,283.7727964410965,4.919980925828125,1,0,1,1,0,1,0,1,1
0,359.8055030151707,4.290459441148391,1,0,0,0,1,1,1,0,0
0,154.87414245121747,3.713572066704308,0,1,1,1,0,0,0,0,0
1,414.5768927472924,4.875197323201151,1,0,0,0,1,1,1,1,1
0,151.86507169194633,4.04305126783455,0,1,1,1,0,1,1,0,0
0,414.36698710201324,4.955827057601261,1,0,1,0,1,1,0,1,1
1,314.60610292872576,3.912023005428146,0,0,0,0,1,0,0,1,0
1,222.81831163528727,4.430816798843313,0,0,0,1,0,1,0,0,0
0,238.52253562294695,4.23410650459726,0,0,1,1,0,1,1,0,0
1,216.6702563805194,4.127134385045092,1,0,1,1,0,1,0,0,0
1,281.3289889080043,3.784189633918261,0,0,0,0,1,0,0,0,0
0,353.73295011915417,4.477336814478207,1,0,1,0,1,1,0,0,0
0,210.95497149865892,3.8066624897703196,1,0,1,1,0,0,1,0,0
1,274.02919552485645,4.31748811353631,0,0,0,1,0,1,0,0,0
1,364.72866627124336,4.564348191467836,1,0,1,0,1,0,1,1,1
0,281.13342028296813,4.330733340286331,1,1,0,1,0,1,0,0,0
0,321.47161616540893,4.290459441148391,0,0,0,0,1,1,0,0,0
1,356.58098659350867,4.543294782270004,1,1,1,0,1,0,0,1,1
1,292.3029250623401,4.290459441148391,1,0,1,0,1,0,0,0,1
1,329.50720781190813,3.9512437185814275,0,0,0,0,1,0,1,0,0
0,398.6025589481332,4.941642422609304,1,0,1,0,1,1,0,1,1
1,286.9756087196262,3.8501476017100584,1,0,1,1,0,0,1,0,0
0,265.6106172576691,3.713572066704308,1,0,1,0,1,0,1,0,0
1,277.09384691833196,4.23410650459726,0,0,0,0,1,1,0,0,0
1,400.93266267541736,5.017279836814924,1,1,1,0,1,1,0,0,1
0,327.7605833531543,4.382026634673881,0,0,1,0,1,1,0,0,0
0,205.54318281081473,3.6375861597263857,0,0,1,1,0,0,1,0,0
1,212.7486780217447,3.828641396489095,1,0,1,1,0,0,1,0,0
1,193.7395158453742,3.7612001156935624,0,0,1,1,0,0,0,0,0
1,265.64261706285004,3.9512437185814275,1,0,1,1,0,0,0,0,0
1,285.59936974720375,4.060443010546419,1,0,1,0,1,0,1,0,1
0,129.7420517796755,3.58351893845611,1,1,1,1,0,0,1,0,0
1,343.2710299457267,4.976733742420574,1,0,1,0,1,1,0,1,1
1,152.7186956466038,3.9512437185814275,0,1,1,1,0,0,0,0,0
1,300.05499495925744,4.605170185988092,1,0,0,0,1,0,0,1,1
1,243.84011154853093,4.219507705176107,0,0,1,1,0,1,0,0,0
1,303.50288301760827,4.02535169073515,1,0,1,1,0,0,0,0,0
0,254.51326095117324,4.6913478822291435,0,0,1,1,0,1,0,0,1
0,241.88220273513303,4.0943445622221,1,0,1,1,0,1,1,0,0
1,205.526154053444,3.8918202981106265,0,1,0,1,0,0,0,0,0
0,208.39865642561134,3.828641396489095,0,0,1,1,0,0,0,0,0
1,254.72337937456783,4.1588830833596715,0,0,0,0,1,1,0,0,0
1,349.6355245108826,4.574710978503383,0,0,0,0,1,0,0,0,1
0,278.89603797831194,4.343805421853684,1,0,1,1,0,1,1,1,0
1,217.51781536232843,4.574710978503383,1,1,1,1,0,1,0,0,1
1,319.1426013555696,4.454347296253507,0,0,1,0,1,1,0,0,0
1,221.06786288377603,4.394449154672439,1,1,0,1,0,1,0,0,0
1,269.84069374354937,4.382026634673881,0,0,0,1,0,1,0,0,0
0,211.85136298829894,3.7376696182833684,0,0,1,1,0,0,0,0,0
1,256.38837727166964,4.382026634673881,0,1,0,1,0,1,0,0,0
1,232.7487916187751,4.465908118654584,1,1,1,1,0,1,1,0,1
1,111.6288493177279,4.442651256490317,0,1,1,1,0,1,1,0,1
0,172.7657373439537,4.653960350157523,1,1,1,1,0,1,0,0,1
1,235.68411062267222,3.8066624897703196,1,1,0,1,0,0,1,0,0
1,126.04761005270984,4.189654742026425,0,1,1,1,0,0,0,0,1
1,350.01571393296047,3.8918202981106265,0,0,0,0,1,0,0,0,0
1,245.57076373216742,4.276666119016055,0,0,1,1,0,1,0,0,0
0,274.6361228971892,4.219507705176107,0,0,0,0,1,1,0,0,0
0,218.78299751123257,3.9889840465642745,0,1,0,1,0,0,1,0,0
1,380.4747034955149,4.795790545596741,0,0,0,0,1,1,0,1,1
1,356.87392731887826,4.61512051684126,1,1,1,0,1,0,0,1,1
1,177.88198334851114,4.532599493153256,1,1,1,1,0,1,0,0,1
1,390.7927839661321,5.0369526024136295,1,1,1,0,1,1,0,1,1
1,232.17019619236228,4.248495242049359,1,0,1,1,0,1,0,0,0
0,121.2270596855339,3.828641396489095,1,0,1,1,0,0,1,0,0
1,240.2019983264086,4.060443010546419,1,1,1,1,0,0,1,0,1
1,149.72975656161336,3.6375861597263857,0,0,1,1,0,0,1,0,0
1,302.6813505982818,4.430816798843313,0,0,1,0,1,1,0,0,0
0,141.12760183606892,4.007333185232471,0,1,1,1,0,0,0,0,1
0,274.4758641483801,3.8501476017100584,0,0,1,0,1,0,0,0,0
0,182.99453543753705,4.532599493153256,0,1,1,1,0,1,0,0,1
0,144.6236495183274,3.9512437185814275,1,0,1,1,0,1,1,0,0
1,227.1893483418622,4.2626798770413155,1,1,0,1,0,1,0,0,0
1,222.0,3.912023005428146,0,0,1,1,0,0,0,0,0
0,249.73385833723069,4.30406509320417,0,0,1,1,0,1,0,0,0
1,235.7371417490252,3.9512437185814275,0,1,0,1,0,0,0,0,0
1,414.2475105537751,4.48863636973214,1,0,0,0,1,1,0,1,0
0,302.70612811768444,4.23410650459726,1,0,1,1,0,1,1,0,0
1,322.99225996918256,4.418840607796598,0,0,1,0,1,0,0,1,1
0,178.2442144923644,4.143134726391533,0,0,1,1,0,1,1,0,0
0,200.07498594277098,4.02535169073515,0,0,1,1,0,1,1,1,0
1,369.4116944548453,5.062595033026967,1,0,0,0,1,1,0,1,1
0,220.5697168697462,3.828641396489095,0,0,1,1,0,0,1,0,0
1,275.93115083295686,4.04305126783455,0,0,1,0,1,0,1,0,0
1,269.6442100249883,4.060443010546419,0,0,0,1,0,0,0,0,0
1,326.49042864990696,4.499809670330265,1,0,0,0,1,1,1,0,0
1,280.8736370683443,4.5217885770490405,1,0,0,0,1,0,0,0,1
0,315.2459357390671,3.9512437185814275,1,0,0,0,1,0,1,0,0
1,391.3272287996326,5.003946305945459,0,1,1,0,1,1,0,1,1
1,373.37648560132976,4.532599493153256,1,1,0,0,1,0,0,1,1
0,216.6194820416668,4.0943445622221,0,0,1,1,0,1,0,0,0
1,228.9039099709745,4.276666119016055,0,1,0,1,0,1,0,0,0
1,307.5402412693337,3.9512437185814275,0,1,1,0,1,0,1,0,0
1,296.65468140583926,4.68213122712422,1,0,0,0,1,1,0,1,1
1,290.00517236766655,4.532599493153256,1,0,1,0,1,0,1,1,1
0,301.3867946675833,4.6913478822291435,0,0,0,0,1,1,0,0,1
1,126.19429464123962,3.7612001156935624,0,1,1,1,0,0,0,0,0
1,337.3188402683728,5.049856007249537,1,0,1,0,1,1,0,1,1
1,262.4690457939755,3.9512437185814275,0,0,0,1,0,0,0,0,0
0,155.42200616386341,3.8918202981106265,0,0,1,1,0,0,1,0,0
1,356.58098659350867,4.543294782270004,1,1,1,0,1,0,0,1,1
0,301.6007294420887,4.276666119016055,1,0,0,0,1,1,1,0,0
1,277.2778389990805,4.31748811353631,1,1,0,1,0,1,1,0,0
1,172.01162751395617,3.6375861597263857,0,0,1,1,0,0,1,0,0
0,106.63489110042735,3.970291913552122,0,1,1,1,0,0,0,0,1
1,118.52004049948684,4.060443010546419,0,1,1,1,0,1,0,0,0
1,248.4552273549502,4.330733340286331,0,1,0,1,0,1,0,0,0
1,269.9314727852238,4.060443010546419,0,1,0,1,0,0,0,0,0
0,348.9469873777391,4.07753744390572,1,0,0,0,1,0,1,1,0
1,230.56452459127357,4.465908118654584,1,1,0,1,0,1,0,0,0
1,302.3061362261772,4.976733742420574,1,0,0,0,1,1,1,1,1
1,325.0969086287964,4.663439094112067,1,0,0,0,1,1,1,0,1
1,254.85289874749316,4.04305126783455,0,0,0,1,0,0,0,0,0
1,321.7203754815663,4.867534450455582,1,0,0,0,1,1,1,1,1
1,128.2926342390708,3.8501476017100584,0,1,0,1,0,0,0,0,0
1,258.62134482675634,4.290459441148391,0,1,0,1,0,1,1,0,0
1,212.52529261243237,4.04305126783455,0,1,1,1,0,0,1,0,1
0,296.9663280575763,4.007333185232471,0,0,1,0,1,0,0,0,0
1,321.7732120609172,5.003946305945459,1,0,0,0,1,1,0,1,1
0,411.932033228784,4.23410650459726,0,0,0,0,1,1,0,0,0
1,218.57035480595258,3.871201010907891,0,1,0,1,0,0,0,0,0
1,280.9216972752372,4.276666119016055,1,0,1,1,0,1,0,0,0
1,249.9779990319148,4.330733340286331,0,0,1,1,0,1,0,0,0
1,276.4995479200644,3.970291913552122,1,0,1,0,1,0,1,0,0
1,234.67850348934817,4.418840607796598,1,0,0,1,0,1,0,0,0
1,233.60864710023043,3.713572066704308,0,0,1,1,0,0,0,0,0
0,377.6201795455322,4.477336814478207,1,0,0,0,1,0,1,1,1
1,212.93895838948777,3.7376696182833684,0,0,1,1,0,0,0,0,0
1,252.70734061360386,4.51085950651685,1,1,0,1,0,1,0,0,0
1,145.33065746772084,3.6888794541139363,0,1,1,1,0,0,1,0,0
1,311.5236748627622,4.30406509320417,1,0,0,0,1,1,1,0,0
1,152.96731677060953,3.6635616461296463,1,1,1,1,0,0,1,0,0
1,237.392080744072,4.30406509320417,1,1,0,1,0,1,0,0,0
1,126.75567048459804,4.356708826689592,1,1,1,1,0,1,1,0,1
1,164.4566812263947,4.59511985013459,1,1,1,1,0,1,1,0,1
1,245.93698379869588,4.564348191467836,1,1,1,1,0,1,1,0,1
1,395.81435042201286,4.3694478524670215,1,0,0,0,1,1,1,0,0
1,225.74986157249356,4.143134726391533,1,1,1,1,0,0,1,0,1
1,349.32220084042757,4.543294782270004,1,1,1,0,1,1,1,0,0
0,208.35546549106888,4.219507705176107,0,1,1,1,0,1,1,0,0
0,324.4657146756803,4.02535169073515,0,0,0,0,1,0,1,0,0
1,256.8209493012593,3.713572066704308,0,0,1,1,0,0,1,0,0
0,307.8798466934788,3.871201010907891,0,0,0,0,1,0,1,0,0
0,217.05298892206022,4.060443010546419,1,1,1,1,0,0,1,0,1
1,227.18494668441394,4.189654742026425,1,0,1,1,0,1,1,0,0
1,312.8785706947665,4.804021044733257,1,0,0,0,1,1,0,0,1
1,313.29219588109754,4.477336814478207,0,1,1,0,1,1,0,0,0
0,356.88933859111006,4.897839799950911,1,0,1,1,0,1,1,0,1
1,316.8185600623802,4.007333185232471,1,0,0,0,1,0,0,0,0
1,318.6063401754585,4.532599493153256,1,0,1,0,1,0,1,0,1
1,207.81482141560548,3.9889840465642745,0,1,0,1,0,0,0,0,0
1,339.4952135155958,4.330733340286331,0,0,0,1,0,1,1,0,0
1,315.2871706872958,4.31748811353631,1,0,0,0,1,1,1,0,0
0,212.32993194554555,3.970291913552122,1,1,1,1,0,0,1,0,1
0,115.71084650973737,4.007333185232471,0,1,1,1,0,1,1,0,0
1,124.1491039033307,3.9512437185814275,1,1,1,1,0,0,1,0,1
0,136.63088962602856,3.828641396489095,0,1,1,1,0,0,1,0,0
0,146.9081345603435,3.871201010907891,0,1,1,1,0,0,1,0,0
0,398.59879578342935,5.0689042022202315,1,1,1,0,1,1,1,1,1
1,352.0894772639478,4.23410650459726,1,0,0,0,1,0,0,1,1
1,277.7156819482832,3.912023005428146,0,0,1,0,1,0,0,0,0
0,300.77898862786276,3.871201010907891,1,0,1,1,0,0,1,0,0
1,244.09629247491654,3.912023005428146,1,0,1,1,0,0,0,0,0
0,133.82451195502264,4.07753744390572,0,1,1,1,0,1,1,0,0
0,370.19184215754944,4.584967478670572,1,1,0,0,1,0,1,0,1
1,215.99074054227418,4.060443010546419,0,1,0,1,0,0,0,0,0
1,154.59624833740307,4.219507705176107,1,1,1,1,0,0,1,0,1
1,134.5511055324333,4.3694478524670215,1,1,1,1,0,1,1,0,1
1,357.7163680906984,4.59511985013459,0,1,1,0,1,1,0,0,0
1,214.5203953007732,4.127134385045092,1,0,1,1,0,1,1,0,0
1,244.78357788054328,4.48863636973214,1,1,0,1,0,1,0,0,0
0,283.23488485707406,4.219507705176107,0,0,1,0,1,1,1,0,0
1,335.7960690657352,4.465908118654584,0,0,0,0,1,1,0,0,0
1,298.23145374021163,3.912023005428146,0,0,0,0,1,0,0,0,0
1,287.6803781977492,4.04305126783455,0,0,1,0,1,0,0,0,0
1,338.9247704137306,4.430816798843313,0,0,0,0,1,1,0,0,0
1,192.00260414900626,4.189654742026425,1,1,0,1,0,1,0,0,0
1,192.9481795716145,3.7376696182833684,0,0,1,1,0,0,0,0,0
0,289.2455704068776,3.970291913552122,0,0,1,0,1,0,1,0,0
0,342.0204672238198,4.672828834461906,1,0,0,0,1,1,1,0,1
0,359.2199883080005,4.983606621708336,1,0,0,0,1,1,0,0,1
1,282.5225654704417,3.828641396489095,0,0,0,0,1,0,1,0,0
1,258.6039442854652,3.970291913552122,0,0,1,1,0,0,0,0,0
1,217.81414095508126,4.174387269895637,0,1,1,1,0,0,0,0,1
1,234.00427346525106,4.477336814478207,1,1,1,1,0,1,1,0,1
1,175.920436561532,3.871201010907891,0,0,1,1,0,0,0,0,0
1,324.8245680363479,3.9889840465642745,0,0,0,0,1,0,0,0,0
1,406.44925882574813,4.718498871295094,1,0,0,0,1,1,1,1,1
0,351.04700539956184,4.382026634673881,1,1,1,0,1,0,1,1,1
0,202.20781389451793,3.7376696182833684,0,0,1,1,0,0,1,0,0
0,269.52921919524795,4.02535169073515,0,0,1,1,0,0,0,0,0
1,244.09629247491654,3.912023005428146,1,0,1,1,0,0,0,0,0
1,222.764449587451,4.290459441148391,0,0,1,1,0,1,0,0,0
1,255.98242127146153,3.7612001156935624,0,0,0,0,1,0,1,0,0
1,317.08673892170265,4.700480365792417,1,0,0,1,0,1,0,0,1
1,306.19601565010606,4.0943445622221,1,0,1,0,1,0,1,0,0
1,136.34148304899725,4.07753744390572,1,1,1,1,0,0,1,0,1
1,134.1379886534758,4.31748811353631,1,1,1,1,0,1,1,0,1
0,148.6674140489435,3.58351893845611,0,1,1,1,0,0,1,0,0
1,292.9846412356798,3.871201010907891,0,0,0,0,1,0,0,1,0
0,168.05951326836575,4.110873864173311,0,1,1,1,0,1,1,0,0
0,148.2025640803829,3.6375861597263857,0,1,1,1,0,0,1,0,0
1,366.3932313785286,4.795790545596741,1,0,1,0,1,1,0,0,1
1,347.5456804507862,4.276666119016055,0,0,0,0,1,1,1,0,0
1,198.3027987699619,3.828641396489095,1,0,1,1,0,0,1,0,0
0,134.94443300855357,3.9889840465642745,0,0,1,1,0,1,1,0,0
1,220.5130381632796,4.276666119016055,1,1,0,1,0,1,1,0,0
1,233.01287518075048,3.7376696182833684,1,1,0,1,0,0,1,0,0
0,261.17618574441275,4.248495242049359,1,0,0,0,1,1,1,0,0
1,330.8489081136584,4.127134385045092,1,0,0,0,1,0,0,1,0
1,230.47993405066742,4.7535901911063645,1,0,1,1,0,1,1,1,1
1,278.1042969822653,4.189654742026425,0,0,1,0,1,0,1,0,1
1,332.50112781763613,3.970291913552122,1,0,0,0,1,0,1,0,0
1,310.9790989761209,4.605170185988092,0,0,1,0,1,0,0,0,1
1,240.21240600768311,3.828641396489095,0,0,1,1,0,0,0,0,0
0,151.16547224812948,4.0943445622221,0,0,1,1,0,1,1,0,0
1,342.15931961587717,4.3694478524670215,1,0,0,0,1,1,1,1,0
1,271.59344616540363,4.174387269895637,0,0,0,0,1,1,1,0,0
1,419.212356688111,4.804021044733257,1,0,0,0,1,1,0,1,1
1,239.54331549847097,3.8066624897703196,1,0,1,1,0,0,1,0,0
1,252.88930384656445,4.394449154672439,1,0,1,1,0,0,1,1,1
1,395.22904751548816,4.382026634673881,1,1,0,0,1,0,1,1,1
1,320.78185734233784,4.454347296253507,1,0,1,0,1,0,0,0,1
1,134.36889521016388,4.143134726391533,0,0,1,1,0,1,1,0,0
1,261.53776018005505,4.330733340286331,0,1,0,1,0,1,0,0,0
1,335.1715978420606,4.59511985013459,0,1,1,0,1,1,0,1,0
0,252.00198411917316,3.8501476017100584,0,1,0,1,0,0,1,0,0
1,225.55043781824057,4.770684624465665,1,1,1,1,0,1,1,1,1
1,220.44046815410277,4.0943445622221,1,1,1,1,0,0,1,0,1
1,330.8489081136584,4.127134385045092,1,0,0,0,1,0,0,1,0
1,252.453956197957,3.7612001156935624,1,0,1,1,0,0,1,0,0
1,211.09239683134018,4.07753744390572,0,0,0,1,0,0,1,0,1
1,288.52902800238314,3.8918202981106265,0,0,0,0,1,0,1,0,0
1,228.43598665709393,4.0943445622221,0,0,0,1,0,0,1,0,1
1,298.7657945615595,4.499809670330265,0,0,1,0,1,1,0,0,0
1,302.3375596911505,3.9889840465642745,1,0,0,0,1,0,1,0,0
1,258.11818998280614,4.48863636973214,0,0,0,1,0,1,1,0,1
0,321.02803615883766,3.871201010907891,0,1,1,0,1,0,1,0,0
0,296.51306885194793,3.912023005428146,0,1,1,0,1,0,1,0,0
